2.0683,0.6
0.1024,1.31
0.0631,1.31
0.0732,0.0
0.007,8.84
-0.0463,10.89
-0.02,11.75
-0.0196,7.67
0.009,12.16
-0.0018,9.49
2.2991,0.81
4.401,0.86
2.5951,0.96
4.5557,1.05
2.8497,1.05
5.2572,1.12
0.0259,1.2
0.0563,1.38
0.0218,1.11
0.0482,1.14
0.0212,1.07
0.0613,1.65
-0.0046,3.32
-0.0366,1.3
0.0055,2.21
0.0033,1.42
-0.0021,1.2
-0.0117,0.0
0.0062,1.15
0.0117,1.22
0.0045,1.26
0.0095,1.27
0.0024,1.1
-0.0805,1.33
-0.0104,3.14
-0.3687,9.89
-0.204,6.26
-0.2646,13.63
-0.0553,21.71
-0.1247,17.85
0.152,1.45
0.347,1.67
0.185,1.74
0.207,2.8
0.164,3.7
0.201,2.89
0.0175,1.63
0.1073,1.45
0.3115,2.36
0.3887,1.9
0.059,1.95
-0.4383,1.57
0.0855,2.16
0.2684,1.88
0.0825,1.92
0.2524,1.76
0.1307,1.68
0.2874,1.67
0.115,0.88
0.175,0.71
0.767,1.06
0.912,1.02
0.211,0.75
0.371,0.0
0.7265,2.72
0.6262,2.59
0.9981,2.85
0.6604,2.74
1.1635,3.15
0.7448,2.82
0.0034,1.28
0.0152,1.53
0.0026,1.93
0.0148,1.92
0.0008,1.3
0.0095,0.0
-0.0015,1.93
0.0304,2.07
0.001,2.31
0.0627,2.11
-0.0059,2.32
0.064,0.0
-0.0041,6.58
-0.0098,5.39
-0.0047,4.9
-0.0064,26.37
-0.0015,28.4
0.0048,37.91
0.0479,2.43
0.0948,2.17
0.0495,2.12
0.1087,2.2
0.0447,1.73
0.1165,2.31
0.731,2.34
1.536,2.16
0.929,1.94
1.782,1.81
0.862,1.51
1.451,1.47
-2.752,39.58
-2.934,12.28
-1.3019,6.84
-1.9978,8.7
-0.3541,5.75
-0.701,0.0
-0.0069,1.95
0.0209,2.04
0.0291,2.24
0.0622,2.42
-0.0099,2.26
-0.0298,0.0
-0.2055,2.52
-0.2351,1.88
0.01,7.31
0.0036,3.03
-0.0063,3.75
-0.0074,0.0
-0.0993,3.86
-0.2054,1.51
-0.081,6.59
-0.1792,4.91
-0.1053,2.97
-0.2414,2.63
-0.0001,4.21
-0.0146,2.62
-0.0003,1.64
-0.0057,0.74
-0.0036,0.73
-0.0197,0.0
0.01,0.5
0.05,0.6
0.02,0.57
0.06,0.51
0.09,0.52
0.04,0.46
0.0008,2.47
0.0042,2.2
0.0019,2.28
0.0044,1.98
0.0063,1.5
0.0139,0.0
0.0036,1.06
0.0068,1.09
0.0034,1.08
0.0035,1.1
-0.0077,1.08
-0.0592,0.0
-0.0205,3.46
0.0376,4.18
0.0139,3.7
0.9755,6.01
-0.0329,4.8
-0.0727,5.1
-0.0001,3.88
0.0004,3.65
0.0002,3.43
0.0059,2.23
-0.0037,1.98
0.0036,0.0
-0.3248,1.9
-0.2773,2.27
-0.2343,2.45
-0.2006,2.64
-0.2614,1.93
-0.2629,0.0
-0.0006,4.09
0.0012,3.47
0.024,3.25
0.044,3.36
0.0233,2.49
0.0234,3.48
0.0412,1.97
0.0438,3.92
0.0218,4.32
0.042,2.67
0.0289,1.65
0.0546,0.0
0.118,4.23
0.25,2.97
0.122,3.25
0.26,2.67
0.131,3.07
0.27,0.0
-0.0158,1.16
0.017,1.26
-0.0174,1.26
-0.0024,1.21
0.0226,1.17
0.0767,0.0
-0.0225,25.45
-0.0763,4.92
-0.0129,0.97
-0.0209,5.13
0.1105,2.35
0.0645,0.0
-0.0061,1.16
-0.0306,1.51
-0.007,3.37
-0.0186,5.61
-0.0039,4.63
0.0154,3.85
0.0051,2.24
-0.0069,3.14
-0.0144,1.73
-0.0063,1.52
-0.0269,1.2
-0.0067,1.26
-0.91,15.21
-2.89,7.44
-0.13,8.99
0.54,3.57
-1.79,4.65
-2.09,0.0
0.1141,1.28
0.5411,1.41
0.2093,1.95
0.5227,1.73
0.4149,2.04
0.7687,2.25
0.0386,4.0
0.0265,1.01
2.9854,1.07
1.6377,2.42
6.2177,2.2
7.1579,0.0
0.7845,1.35
1.55,1.35
0.8167,1.33
1.6322,1.27
0.9364,1.23
1.5064,1.36
-0.0427,9.65
-0.0063,3.25
-0.026,4.98
-0.0167,3.92
-0.0422,3.53
-0.0175,3.47
0.0577,0.93
0.1852,1.06
0.082,1.05
-0.2927,1.4
-0.0668,1.03
-0.0089,1.03
0.4886,1.9
0.0278,1.73
0.0632,1.87
0.0057,1.85
0.0099,1.84
-0.0294,1.75
0.013,1.6
-0.0264,1.9
-0.051,1.49
-0.1346,1.34
0.07,1.29
0.301,1.3
-0.0727,1.59
-0.1526,1.34
-0.0521,1.59
-0.1324,1.42
-0.0624,3.87
-0.1193,5.39
0.0862,1.0
0.0624,0.9
0.3658,1.08
0.2483,1.03
0.172,1.1
0.0027,0.0
0.0682,0.98
0.1,0.86
0.0902,0.95
0.16,1.13
0.056,1.14
0.03,0.0
0.1885,1.08
0.1598,1.19
0.2346,0.89
0.5303,0.71
0.0902,0.63
0.1147,0.0
0.0219,3.06
0.0588,3.05
0.024,1.24
0.0474,1.3
0.0336,1.09
0.0907,1.05
-0.0068,1.34
-0.0111,1.43
-0.008,1.57
-0.0084,1.6
-0.0093,1.49
-0.0255,1.5
0.5897,7.74
1.0197,10.1
0.3385,9.82
0.4681,9.19
0.3878,5.59
-0.3943,5.87
0.0483,0.73
0.1168,0.79
0.0798,0.76
0.1722,0.74
0.1158,0.9
0.2431,0.69
-0.022,1.23
0.0013,2.29
0.0125,2.82
0.0088,0.5
0.0438,2.02
0.0004,1.68
0.0808,6.45
0.1384,6.43
0.1164,5.69
0.1944,6.39
0.1013,6.38
0.1636,7.79
0.1647,177.15
0.0189,196.02
0.121,2.02
-0.0002,2.39
0.0037,2.27
0.0134,1.99
0.1309,3.61
0.3471,2.96
0.1763,2.87
0.3933,2.34
0.1951,2.52
0.4349,0.0
-0.0062,5.46
-0.0017,3.91
0.0051,11.68
0.015,0.89
-0.0411,1.08
-0.0428,0.0
-0.0436,1.67
-0.0948,1.98
-0.0191,1.61
-0.015,2.1
0.0548,3.54
-0.0105,0.0
0.014,1.53
-0.022,1.01
0.006,1.07
-0.004,1.07
0.011,1.03
-0.036,0.0
0.06,1.51
0.11,1.67
0.01,1.45
-0.01,1.37
0.04,1.36
0.17,1.35
0.1092,1.02
0.1225,1.13
0.1763,2.88
0.1191,2.78
0.145,1.21
0.0931,1.32
0.0108,2.44
0.0153,2.24
0.0303,2.16
0.1928,2.56
0.0163,2.09
0.0391,1.66
0.0093,1.62
0.0537,1.79
0.0246,1.56
0.1241,1.6
0.0374,1.48
0.0984,1.59
0.176,5.12
0.3541,4.86
0.1306,4.56
0.2743,4.21
0.1469,4.74
0.3357,3.86
0.0236,1.22
0.0865,1.04
0.0269,1.04
0.1039,1.05
0.0377,1.0
0.1419,0.88
0.0394,0.47
0.0886,0.47
0.0364,1.0
0.0777,0.66
0.0406,0.62
0.099,0.0
0.5255,2.03
0.61,2.45
0.1,2.41
-0.45,2.89
0.11,2.6
0.5,3.44
0.0153,1.84
0.047,1.54
0.0194,1.45
0.0475,1.59
0.0057,2.19
0.0324,0.0
-0.0099,1.89
-0.0628,1.2
-0.0016,1.42
-0.0028,11.0
-0.006,5.23
-0.0156,1.62
0.0655,3.01
0.1336,2.89
0.0528,2.93
0.0929,2.49
0.0476,2.54
0.1181,2.56
-0.0044,3.2
-0.0046,3.35
-0.0063,3.26
-0.0121,3.17
-0.0059,5.91
-0.0137,0.0
0.1648,0.9
0.5137,0.99
0.2798,1.28
0.5704,0.98
0.1237,1.0
0.7245,1.5
-0.0125,2.52
-0.0367,1.04
-0.0091,1.86
-0.0205,1.11
-0.0074,0.91
-0.0173,0.0
-0.0281,0.63
-0.0318,2.04
-0.0476,1.79
-0.1306,1.17
-0.0811,0.94
-0.1231,0.0
0.2,1.53
0.366,1.58
0.212,1.51
0.392,1.5
0.23,1.46
0.419,0.0
-0.0942,5.09
-0.0016,2.09
-0.0258,1.35
-0.0104,3.49
-0.0229,12.22
-0.003,7.53
0.1141,1.42
0.2665,1.45
0.1165,1.76
0.2063,2.21
0.1239,2.35
0.1783,2.32
0.0555,1.85
0.0971,2.3
0.0582,2.35
0.097,2.07
0.0446,2.28
0.1044,2.26
0.2867,0.19
0.0064,0.2
0.0295,0.13
0.009,0.13
0.0212,0.09
0.0076,0.14
-0.1334,2.18
-0.3808,1.91
-0.1508,1.89
-0.2029,1.49
-0.098,1.55
-0.018,1.49
0.1098,1.38
0.2173,2.3
0.1351,3.21
0.2641,2.42
0.1651,2.65
0.2984,1.68
0.0557,2.33
0.0195,2.18
0.3257,1.2
-0.0081,1.47
0.1537,2.1
-0.1461,0.0
-0.0025,1.02
0.0144,2.9
0.0418,3.48
0.0566,4.45
-0.0026,0.89
-0.0063,0.83
0.0773,1.15
0.1563,1.24
0.0349,1.19
0.0732,1.28
0.0426,1.37
0.1003,1.52
0.0869,2.7
-0.0118,1.44
-0.0722,1.44
-0.0987,3.31
-0.0515,2.99
-0.116,1.63
-0.1643,0.76
-0.2965,0.72
-0.0469,0.71
-0.2098,0.7
-0.0381,0.7
-0.1205,0.0
0.0398,1.46
0.1037,1.66
0.074,1.64
0.1377,2.3
0.0507,2.37
0.1134,2.4
-0.0219,3.06
-0.0464,10.14
0.0007,2.54
0.0043,6.67
0.0804,2.66
-0.2091,0.0
-0.1116,3.97
-0.8408,52.87
-0.3298,54.69
-0.5517,63.61
-0.059,27.52
-0.149,13.79
0.46,2.26
1.1,2.51
0.8,1.46
1.89,1.37
1.4,1.05
3.3,2.8
0.1527,3.2
0.0092,2.72
0.0026,3.15
-0.006,2.96
-0.0149,3.1
-0.0138,3.41
0.2855,1.82
0.1559,2.14
0.5303,2.25
0.3673,2.59
0.618,1.62
0.5307,0.0
-0.0049,1.86
0.0594,1.79
-0.0122,1.75
0.1028,1.16
0.1064,2.16
0.2549,1.38
0.21,1.27
0.35,1.12
0.214,1.7
0.38,1.21
0.214,1.32
0.45,1.55
0.0023,2.58
-0.0012,2.77
0.0035,22.73
-0.0088,2.24
-0.0006,2.21
-0.0041,0.0
-0.0024,1.91
-0.0092,3.03
-0.0002,1.81
0.0227,2.54
0.0133,2.01
0.0381,0.0
0.0327,1.28
0.0535,1.21
0.0285,1.21
0.0407,1.08
0.0366,1.05
0.0496,0.0
0.1915,1.64
0.3789,1.57
0.4116,1.46
0.532,1.35
0.0228,1.44
0.3674,1.38
0.0403,9.55
0.0769,4.65
0.0421,3.28
0.0593,2.33
0.0336,3.27
0.0551,0.0
-0.0363,1.06
0.2418,1.11
0.1751,1.1
0.4844,1.38
0.1206,1.3
0.2244,0.0
0.1063,2.53
0.1915,1.64
-0.0287,1.41
0.1149,1.6
0.0279,1.69
-0.15,0.0
0.043,1.2
0.1252,1.18
0.0649,1.16
0.117,1.17
0.0651,1.63
0.1227,0.0
0.137,3.7
0.259,3.03
0.094,2.17
0.12,1.5
-0.042,1.43
-0.072,0.0
0.1637,1.16
0.7549,1.11
0.1481,1.13
0.9617,1.16
0.381,1.2
1.3374,1.29
-0.0017,1.27
0.062,1.25
0.0197,1.17
0.0792,0.99
0.0173,1.0
0.0607,0.94
-0.0001,47.99
0.0021,35.76
0.0034,55.09
0.0115,76.66
0.0056,311.31
0.0103,91.64
0.0132,4.04
0.1742,2.41
0.1239,1.6
0.3963,1.6
0.1381,2.2
0.1906,0.0
0.0197,2.18
-0.0416,1.51
0.0104,1.35
0.0556,1.09
0.0321,1.12
0.1116,1.21
-0.0016,1.44
-0.0047,1.75
-0.0002,1.68
0.0029,1.66
-0.0062,1.39
-0.6975,1.35
-0.0632,8.65
-0.1345,4.82
-0.0536,6.22
-0.0977,4.18
-0.0512,4.23
-0.2,0.0
-0.0783,37.42
-0.1137,3.42
-0.036,3.78
0.0201,3.36
-0.061,5.6
0.0044,7.18
-0.103,2.17
-0.05,2.39
0.018,2.29
0.177,2.18
0.082,2.26
0.162,0.0
-0.0272,1.79
-0.045,1.72
-0.0651,1.95
-0.022,1.34
-0.0149,1.92
-0.0398,2.1
-0.01,2.29
-0.21,1.87
0.04,1.94
0.08,1.75
0.12,1.58
0.2,1.36
-0.0021,0.42
0.0364,0.26
-0.0615,0.16
-0.0905,0.19
-0.0056,0.06
-0.0158,0.0
0.015,2.25
0.123,2.17
0.014,2.43
0.117,2.26
0.013,2.46
-0.349,0.0
-0.453,2.15
-0.4562,2.43
0.0285,2.33
0.1132,2.37
0.0923,2.43
0.2255,2.46
0.359,1.56
0.9929,1.6
0.3992,1.33
1.0449,1.18
0.4721,1.19
1.2617,0.0
-0.0494,3.41
0.0189,3.45
0.1083,3.05
0.1704,2.87
0.1014,2.43
0.1819,2.58
0.0237,0.97
0.0741,0.99
0.0782,1.0
0.2137,0.97
0.0679,0.92
0.1123,0.0
-0.0411,3.85
-0.0544,5.59
-0.0002,4.64
-0.0306,2.63
-0.0159,2.59
-0.0542,2.39
-0.0137,0.74
-0.0242,1.37
-0.0148,1.29
-0.0493,1.29
0.0017,1.27
-0.0105,0.0
0.51,1.17
1.19,1.24
0.68,1.18
1.53,1.08
0.8,1.03
1.57,1.19
0.352,1.28
0.678,1.29
0.359,1.3
0.276,1.34
0.11,1.26
0.128,0.0
1.1111,1.32
0.6083,1.29
1.2672,1.45
0.535,1.43
1.3152,1.4
0.5082,1.5
-0.0017,0.61
-0.0021,0.57
-0.0003,0.58
-0.0009,0.47
-0.0003,0.5
-0.0028,0.0
-0.0066,1.03
-0.0091,1.02
-0.0057,1.01
-0.0054,1.02
-0.0038,1.06
-0.0056,0.0
0.1085,1.07
0.3292,2.64
0.2361,2.68
0.3996,1.4
0.0902,1.6
0.2296,2.73
-0.0068,5.11
-0.017,3.39
-0.0035,2.72
-0.0075,1.85
-0.0042,1.49
-0.0175,0.0
0.1314,1.17
0.2841,1.15
0.1695,1.19
0.4725,1.25
0.1309,1.2
0.1599,1.13
-0.0172,154.63
-0.016,19.97
0.021,13.3
0.0339,50.61
0.0029,41.08
-0.0093,35.12
-0.0029,3.39
-0.042,2.85
0.0044,2.81
0.016,10.49
0.0087,3.23
0.0117,0.0
0.6426,1.44
1.5483,1.54
0.7567,1.59
1.6767,1.69
0.919,1.72
2.0699,1.62
0.01,1.18
0.05,1.26
0.18,1.37
0.1,1.3
0.0102,1.18
0.05,1.52
0.0051,1.38
-0.0272,1.37
0.0208,1.42
0.026,1.43
0.0043,1.49
0.004,0.0
-0.0418,5.58
-0.4107,4.34
-0.1612,3.44
-0.1869,2.41
-0.1092,1.88
-0.1709,0.0
0.0113,1.92
1.6012,2.01
0.259,1.54
0.4096,1.74
0.1421,1.87
0.1752,0.0
0.0001,1.54
0.0177,1.25
0.0159,1.53
0.0208,1.14
0.0121,1.1
0.0145,0.0
-1.24,3.25
-0.53,2.13
-0.99,1.92
-0.2,4.49
-0.22,4.95
-0.01,7.95
1.2051,2.16
4.0521,1.94
1.9875,1.99
5.3498,1.7
2.3185,1.72
4.5212,1.46
0.0522,0.83
0.0763,0.88
0.0418,1.07
0.0191,0.78
-0.0091,0.84
-0.0473,0.0
1.7093,3.02
3.256,2.38
1.7185,2.36
3.1096,2.43
1.7874,2.38
3.5924,2.28
-0.0085,5.74
-0.0068,14.85
-0.0122,19.48
-0.0098,3.65
-0.0066,3.58
-0.0198,0.0
0.0504,1.71
0.0805,1.67
0.1389,1.78
0.209,1.85
0.1433,1.95
0.2629,0.0
0.209,0.66
0.41,0.63
0.292,0.67
0.6,0.75
0.343,0.65
0.66,0.44
-0.008,2.09
0.005,3.16
0.015,2.65
0.047,2.2
0.052,2.44
0.164,2.39
0.51,2.87
0.83,2.68
0.41,2.4
0.77,2.37
0.46,2.41
0.79,2.81
-0.0884,0.26
-0.1619,0.85
0.0137,0.84
0.0047,2.73
0.0099,4.71
0.0153,0.0
0.0567,1.62
0.1565,1.55
0.0427,1.43
0.1406,1.34
0.0583,1.39
0.0768,1.31
0.0138,2.11
0.0412,1.84
0.0003,1.82
0.0165,2.14
0.0062,2.03
-0.0116,0.0
0.0002,1.28
-0.005,1.32
-0.0036,0.79
-0.008,0.75
-0.0075,0.82
-0.137,0.0
-0.0194,1.31
-0.002,1.23
-0.0213,1.18
0.0133,1.04
-0.0181,1.72
-0.0759,0.0
0.0053,0.5
0.0358,0.84
0.0405,0.89
0.038,0.96
0.0098,1.03
0.0431,0.0
-0.006,2.52
-0.01,6.51
-0.0061,4.57
-0.0099,8.04
-0.004,12.01
-0.0129,0.0
0.0012,1.8
0.0095,1.42
0.0002,1.67
-0.0246,2.24
-0.0363,1.0
-0.1135,0.0
0.1111,3.31
0.2478,2.38
0.1354,2.34
0.2658,2.46
0.1366,2.42
0.2672,2.48
0.0077,3.67
0.0751,6.36
0.0266,4.9
0.0251,4.37
0.0234,4.98
0.0202,0.0
-0.0046,1.04
-0.6948,0.97
0.0057,0.93
-0.0815,0.74
-0.048,0.66
-0.0858,0.0
-0.016,0.98
-0.0333,0.96
-0.0566,0.97
-0.1254,1.18
-0.0519,1.12
1.3384,0.0
0.0072,7.41
0.0081,2.32
0.0007,1.81
0.0037,1.54
0.0008,1.42
-0.0026,0.0
-0.1008,2.11
-0.1707,1.3
0.0467,2.11
0.1124,1.51
-0.006,1.32
0.2052,0.0
-0.0019,1.74
-0.0021,1.58
0.0059,2.07
0.0138,2.48
0.0019,5.26
-0.0012,0.0
-0.0478,188.5
-0.006,85.42
-0.0146,25.65
0.0024,17.04
-0.0056,8.35
0.0012,12.93
-0.0031,2.46
0.002,2.63
-0.0002,4.44
0.0019,6.45
0.002,6.66
0.0013,2.11
-0.0026,1.04
-0.0043,0.99
-0.0018,4.18
-0.0026,3.28
-0.0019,0.84
-0.0054,5.13
0.0214,2.39
0.0653,2.42
0.0338,2.46
0.0811,2.86
-0.0118,2.45
-0.0079,2.2
0.0008,2.21
-0.0276,1.83
0.0032,1.63
-0.0035,1.84
-0.0199,1.97
-0.0175,0.0
0.1182,4.33
0.4043,2.92
0.158,2.77
0.4213,2.95
0.1736,3.0
0.4293,0.0
0.1239,1.09
0.2344,1.07
0.2543,1.43
0.7122,1.36
0.5573,1.32
0.927,1.13
0.0061,5.91
0.0016,4.98
0.0061,4.61
-0.0223,4.52
0.0003,2.6
-0.0947,0.0
0.6487,2.18
1.5564,2.44
0.4921,2.7
2.1734,2.17
0.9367,2.12
2.2781,0.0
-0.0283,1.21
-0.0622,1.01
-0.0122,1.21
0.0019,1.44
-0.0219,1.22
-0.0534,0.0
0.0469,2.0
0.0341,2.83
0.0508,3.22
0.035,2.08
0.0087,1.9
-0.0723,0.81
-0.0154,0.85
-0.0745,0.78
0.0297,0.84
0.0335,0.89
-0.0334,0.83
-0.0692,0.0
-0.0035,1.8
-0.0313,1.75
-0.0131,1.54
-0.0359,1.75
-0.0212,1.08
-0.093,0.0
-0.0202,1.59
-0.0097,1.7
0.0025,1.66
0.0062,1.76
0.0077,1.82
0.0068,0.0
-0.0434,2.98
-0.0591,3.88
-0.0631,4.21
-0.0452,1.84
-0.0468,2.93
-0.1344,0.0
0.0041,2.74
0.0639,3.07
-0.0074,4.55
-0.0292,4.54
-0.0553,3.8
-0.0976,0.0
-0.0172,10.09
-0.0398,9.39
-0.0158,9.8
-0.0296,14.97
-0.0041,13.76
-0.002,0.0
0.0445,1.86
0.0734,1.94
0.0298,1.2
0.0751,1.25
0.054,1.24
0.0918,1.32
0.0167,1.06
0.0234,0.7
0.0154,0.8
0.0225,1.53
0.015,1.88
0.024,1.67
-0.0165,3.38
-0.0537,2.5
-0.0199,2.22
-0.0251,1.83
-0.039,1.59
-0.1051,0.0
-0.0868,2.11
-0.4093,2.17
0.052,1.79
-0.0412,2.6
0.3763,2.13
1.0242,0.0
-0.023,0.77
-0.0634,5.61
-0.0156,6.56
-0.0333,1.04
0.0009,1.17
-0.0036,6.81
0.0302,2.01
0.0718,2.24
0.0238,2.18
0.0574,2.34
0.0134,1.97
0.0707,1.65
0.1267,5.27
0.3621,4.74
0.3902,3.74
0.7658,3.28
0.4989,3.21
1.0068,2.87
0.009,6.91
0.013,3.64
0.004,5.44
0.01,3.4
0.012,2.02
-0.0316,0.0
-0.0404,10.79
-0.0958,13.25
-0.0989,11.46
-0.1302,18.28
-0.0024,14.72
-0.0149,0.0
0.0026,13.54
0.0662,15.84
0.1024,12.66
0.9245,4.19
0.0885,4.01
0.1086,8.01
-0.0766,0.76
-0.2594,0.44
-0.0424,0.37
-0.1087,0.34
-0.0944,0.28
-0.1674,0.0
-0.0864,12.05
-0.1613,11.75
-0.039,13.87
-0.0702,7.67
-0.0247,4.86
-0.0758,0.0
0.8755,1.65
1.506,1.6
1.1495,1.61
2.324,1.64
1.2664,1.6
2.647,0.0
0.066,3.17
0.212,3.68
0.112,2.87
0.181,3.79
0.058,4.08
0.091,0.0
0.1233,1.31
0.2376,1.21
0.2342,1.23
0.3727,1.1
0.2874,1.09
0.4528,1.21
0.0342,2.31
0.0912,1.74
0.0608,1.94
0.1045,2.02
0.0169,1.93
0.0876,1.78
0.35,1.09
0.757,1.09
0.39,1.1
1.05,1.15
0.455,1.07
1.11,1.1
-0.0394,7.61
-0.084,8.43
-0.0133,5.66
-0.0792,8.91
-0.3202,9.91
-0.4325,0.0
0.0024,1.01
0.0593,1.1
0.0207,1.15
0.0318,1.19
0.017,1.31
0.1114,0.0
0.0256,0.52
0.0447,0.62
0.0694,0.64
0.0502,0.64
0.0084,0.58
0.0438,0.61
0.012,1.17
0.05,1.19
0.018,1.26
0.076,1.41
0.036,1.39
0.106,1.45
-0.0693,2.35
-0.047,2.42
0.0,1.66
-0.0873,1.54
0.0,1.23
-0.0205,1.22
0.0273,3.09
0.047,3.33
0.0102,3.72
0.021,4.45
0.0114,6.22
0.025,6.29
0.0238,1.8
0.0367,1.52
0.0296,1.55
0.0391,1.38
0.0356,1.35
0.0604,1.24
0.0587,0.9
0.1655,0.97
0.0653,0.73
0.1651,0.8
0.0744,0.76
0.2106,0.85
0.1046,1.29
0.165,1.39
0.1659,1.21
0.3319,1.1
0.2228,1.13
0.443,1.08
0.0556,1.15
0.1399,1.32
0.0524,1.03
0.0981,0.92
0.0315,0.9
0.0966,0.0
-0.0022,1.78
-0.0017,2.37
-0.0043,0.74
-0.0024,0.72
-0.0052,0.69
-0.0016,0.28
0.9572,0.4
1.4491,0.46
0.3385,0.53
0.8108,0.41
0.5227,0.46
0.7272,0.5
0.232,10.67
0.456,9.97
0.247,7.43
0.4823,7.16
0.259,7.28
0.4604,0.0
0.0103,1.67
0.0259,1.54
0.0365,1.41
0.0619,1.27
0.0219,1.26
0.0421,0.0
0.08,1.22
0.18,1.21
0.07,1.37
0.18,1.04
